Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
ESTOQUE CONFORTAVEL,A18835,"Anticorpo secundário anti-IgM humano (cadeia pesada) de cabra, HRP",SIGMA ,,ENTRADA,,0,1,True,2024-10-07 00:00:00,GAVETA 4,
ESTOQUE CONFORTAVEL,A0812,N-Acetylneuraminic acid,SIGMA ,,ENTRADA,,0,1,True,2024-10-07 00:00:00,GAVETA 4,
ESTOQUE CONFORTAVEL,,Anticorpo monoclonal anti-his,IVITROGEN, 5 MICRO,ENTRADA,,14,0,True,2024-12-05 00:00:00,GAVETA 2 (FREEZER 07),"14 ALICOTAS DE 5 MICROLITROS, NA DILUIÇÇAO COMUM DE USO DO LABORATÓRIO. "
B,,,,,,,,,,,,
ESTOQUE BAIXO,S-381C,BCIP (Acabando),PROMEGA,"1,25 mL",ENTRADA,,0,1,True,2024-09-26 00:00:00,CAIXA 2 (GAVETA 1),
ESTOQUE CONFORTAVEL,B-5655,BCIP/NCT,SIGMA,,ENTRADA,,0,3,True,2024-09-26 00:00:00,CAIXA 2 (GAVETA 1),
ESTOQUE MODERADO,14525.01,Benzamidine – Hcl,SERVA,5G,ENTRADA,,0,1,True,2024-09-26 00:00:00,GELADEIRA 5 (PRATILEIRA 1),
ESTOQUE MODERADO,B6125,N-Benzoyl-L-Tyrosine ethyl ester ,SIGMA,1G,ENTRADA,,0,1,True,2024-10-09 00:00:00,CAIXA 3 (GAVETA 1),
ESTOQUE MODERADO,89818,Biotin 3'end,THERMO,2,ENTRADA,,0,2,True,2024-09-26 00:00:00,GAVETA 5,
,PCR-3945,BST SAPHIR TURBO GREEN MASTER HIGHROX,JENA,,ENTRADA,,1,0,False,,GAVETA 5,
ESTOQUE MODERADO,POL-100S,BST 2.0 TURBO POLYMERASE,CELLCO,,,,1,0,True,2024-09-25 00:00:00,GAVETA 5,
C,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,C-8241,Chitinase from Trichoderma viride ,SIGMA,25 U,ENTRADA,,1,0,True,2024-09-26 00:00:00,CAIXA 2 (GAVETA 1),
ESTOQUE CONFORTAVEL,C-6137,Chitinase from Steptomyces griseus,SIGMA,,ENTRADA,,1,0,True,2024-09-26 00:00:00,CAIXA 2 (GAVETA 1),
ESTOQUE MODERADO,K-1231,CloneJET PCR cloning Kit,FERMENTAS,20 RXN,ENTRADA,,0,1,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,C-3641,Chitina,SIGMA,,ENTRADA,,1,0,True,2024-10-09 00:00:00,CAIXA 3 (GAVETA 1),
,,SINTESE DE CDNA E TRATAMENTO COM DNASE,,CX,ENTRADA,,,,True,2024-10-09 00:00:00,GAVETA 5,
,,CLONASE II MIX BP,IVITROGEM,,,,,,True,2024-10-09 00:00:00,GAVETA 4 (CAIXA DE CLONAGEM),
,,CLONASE II MIX LR,IVITROGEM,,,,,,False,,,
D,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,NUC-102M,dNTP kit,Cellco,400µL,ENTRADA,,4,0,True,2024-09-26 00:00:00,Caixa de estoque PCR (Gaveta 3),
,NUC-102S,DNTP-SET,Cellco,4X250,ENTRADA,,2,0,False,,GAVETA 5,
ESTOQUE CONFORTAVEL,D-9533,Deferoxamine mesylate salt,SIGMA,1G,ENTRADA,,0,1,True,2024-09-26 00:00:00,CAIXA 1 (GAVETA 1),
ESTOQUE CONFORTAVEL,17-6003-19,Destreak rehydratation solution,GE healthycare,3µL,ENTRADA,,3,2,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,AMPD1,DNAse I,Sigma,,ENTRADA,,0,3,True,2024-09-26 00:00:00,Caixa cDNA estoque (Gaveta 3),
ESTOQUE CONFORTAVEL,M6101,DNAse ,Promega,,ENTRADA,,1,1,False,,Caixa cDNA estoque (Gaveta 2),
ESTOQUE CONFORTAVEL,P9061,DNTP SET 100 MM,MOLECULAR BIOLOGY,,ENTRADA,2024-09-29 00:00:00,1,0,True,2024-09-29 00:00:00,GAVETA 3,
E,,,,,,,,,,,,
,N313,EZ vision (amostra),BIOSYSTEMS,2 TUBOS,ENTRADA,,1,0,False,,CAIXA REAGENTES INCOMPLETOS,
,,ETHANOL KIT,MEGA,,ENTRADA,,0,1,False,,CAIXA 2 (GAVETA 1),
,,EVA GREEN,CELLCO,,ENTRADA,,0,1,False,,CAIXA TAQ. TAMPÕES. MgCl2,
F,,,,,,,,,,,,
ESTOQUE BAIXO,F-3879,Fibrinogênio Humano (acabando),SIGMA,100 MG,ENTRADA,,0,1,True,2024-09-26 00:00:00,CAIXA 2 (GAVETA 1),
,F-3378,FAST BLUE BB SALT,SIGMA,,ENTRADA,,1,0,True,2024-10-09 00:00:00,CAIXA 3 (GAVETA 1),
ESTOQUE CONFORTAVEL,F-8384,Flavin Adenine dinucleotide  disodium,SIGMA,100MG,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,12657029,FBS SOUTH AMERICAN ,GIBCO,500 ML,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA PICOLE,
ESTOQUE MODERADO,SCPO248,FACTOR VII A SUBTRATE,SIGMA,,ENTRADA,,0,1,True,2024-09-25 00:00:00,GAVETA 5,
G,,,,,,,,,,,,
,,Genome plex complete whole genome amplification Kit,,,ENTRADA,,0,1,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE MODERADO,G-2505,GLUTARYL-L-PHENYLALANINE P-NITROANILIDE,SIGMA,,ENTRADA,,1,0,True,2024-10-09 00:00:00,CAIXA 3 (GAVETA 1),
ESTOQUE MODERADO,G-7753,GLYCOL CHITOSAN,SIGMA,,ENTRADA,,1,0,True,2024-10-09 00:00:00,CAIXA 3 (GAVETA 1),
,G3285,GLUCOSE SOLUTION,FLUKA,,,,4,0,True,2024-10-30 00:00:00,GELADEIRA 5(PRAT.3/PORTA),
H,,,,,,,,,,,,
,,,,,ENTRADA,,,,False,,,
I,,,,,,,,,,,,
ESTOQUE MODERADO,,Imprint Chromatin Immunoprecipitation Kit,SIGMA,1,ENTRADA,,0,1,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE MODERADO,PHR1796,Inimipen,SIGMA,200 MG,ENTRADA,,0,1,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE MODERADO,I1284,IPTG - Isopropilbeta-D-tiogalactopiranosideo SOLUTION,SIGMA,5 ML,ENTRADA,,0,1,True,2024-09-25 00:00:00,CAIXA 2 (GAVETA 1),
ESTOQUE BAIXO,,IPTG,Ludwing,5 g,ENTRADA,,1,0,True,2024-09-26 00:00:00,GAVETA 4,Foi realizado alicoda do ultimo produto. Previsão de chegar no dia 18/10/24.
,G652A,Inibidor de protease ,PROMEGA,1 ML,ENTRADA,,0,1,False,,CAIXA 2 (GAVETA 1),
,N2611,Inibidor de RNAse (RNAse inhibitor),Promega,2500 U,ENTRADA,,0,1 (Acabando),False,,GAVETA 5,
ESTOQUE CONFORTAVEL,4798,IPTG 10G,LUDWING,10G,ENTRADA,,1,0,True,2024-10-23 00:00:00,GAVETA 5,
J,,,,,,,,,,,,
,,,,,ENTRADA,,,,False,,,
K,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,KR-0960,Kapa stranded mRNA-seq kit,KAPA,,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,06-15-0000S,Kit para síntese de cDNA,SOLIS,,ENTRADA,,1,0,True,2024-09-26 00:00:00,Caixa cDNA estoque ,
,PRT-110S,Kit para sintese de cDNA,CELLCO,,ENTRADA,,4,0,False,,Caixa cDNA estoque ,
ESTOQUE CONFORTAVEL,4374967,"Kit para sintese de cDNA (Contabilizando apenas a enzima),  com inibidor para DNTP",APPLIED,,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,AM1334,Kit Mega Script T7 – 40 reações,THERMO,,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,AM1626,Kit de RNAi (MEGA Script RNAi),INVITROGEN,,ENTRADA,,1,1,True,2024-10-09 00:00:00,GAVETA 5 (ABERTO) e GAVETA 4(FECHADO),
,240205-5,Kit strataclone PCR cloning,AGILENT TECHNOLOGIES,,ENTRADA,,0,1,False,,GAVETA 5,
ESTOQUE CONFORTAVEL,A2801,KIT CDNA ,PROMEGA,,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 5,PROFESSORA ANDREA
L,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,L6876,Lisozima,SIGMA,1G,ENTRADA,,0,2,True,2024-09-26 00:00:00,CAIXA 2 (GAVETA 1),
ESTOQUE CONFORTAVEL,89833,Lisozima,THERMO,,ENTRADA,,1,0,True,2024-09-26 00:00:00,CAIXA 2 (GAVETA 1),
ESTOQUE CONFORTAVEL,L7386,Lisostafina,SIGMA,1 MG,ENTRADA,,1,0,True,2024-09-26 00:00:00,CAIXA 1 (GAVETA 1),
ESTOQUE CONFORTAVEL,-,Lisostafina (ALIQUODAS),,500U/ ML,ENTRADA,,10,0,True,2024-10-09 00:00:00,,
ESTOQUE CONFORTAVEL,L402550KU,Liticase,SIGMA,,,,1,1 (Acabando),True,2024-09-26 00:00:00,CAIXA 1 (GAVETA 1),
M,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,M3682,M-MLV RT mutação pontual,PROMEGA,200U/ul,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE BAIXO,S-3320,Marcador de Proteína High Range 36 – 205 kDa,SIGMA,,ENTRADA,,0,1,True,2024-09-25 00:00:00,Caixa de marcador e anticorpo,
,26610,Marcador de proteína não corado (1mL),THERMO,1ML,ENTRADA,,4,0,False,,Caixa de marcador e anticorpo,
,C6210-1VL,Marcador de proteína color marker ultra low range,SIGMA,,ENTRADA,,0,1,False,,Caixa de marcador e anticorpo,
ESTOQUE CONFORTAVEL,S2600,Marcador de proteína pré-corado (TrueColor High Range Protein Marker),Sinapse,,ENTRADA,2024-12-10 00:00:00,2,1,True,2024-09-25 00:00:00,Caixa de marcador e anticorpo,
ESTOQUE CONFORTAVEL,M3546-1VL,"Marcador de proteína (Ultra-low Range Molecular weight- M.W. 1,060-26,600)",SIGMA,,ENTRADA,,4,2,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,C6210-1VL,"Marcador de proteína (Color Marker Ultra-low Range - M.W. 1,060-26,600)",SIGMA,,ENTRADA,,3,0,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,161-0304,Marcador de proteína (SDS-PAGE Molecular weight standards Low range),Biorad,,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,161-0317,Marcador de proteína (SDS-PAGE Molecular weight standards Broad range),Biorad,,ENTRADA,,4,0,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,58445,"Marcador de proteína (Wide range, Molecular weight 6,500-200,000 Da)",SIGMA,,ENTRADA,,10,0,False,,GAVETA 5,
ESTOQUE MODERADO,MMK-107,Marcador molecular – 50 pb DNA ladder LOW RANGE 50PB A 1KB,CELLCO,,ENTRADA,,1,0,True,2024-09-25 00:00:00,Caixa de estoque PCR (GAVETA 4),TEMOS A ALIQUOTA NA GELADEIRA 4 NO FREEZER. 
,MMK-10S,Marcador molecular- 50 BP DNA LADDER,CELLCO,,ENTRADA,,1,1,False,,GAVETA 5,
,MMK-10S,Marcador molecular- 50 BP DNA LADDER,CELLCO,,ENTRADA,,2,0,False,,FREEZER 7(última gaveta),
ESTOQUE CONFORTAVEL,12000,Marcador molecular – 100 pb DNA ladder,Norgen,,ENTRADA,,0,1,True,2024-09-25 00:00:00,Caixa de estoque PCR (GAVETA 4),
ESTOQUE CONFORTAVEL,DM003-R500,Marcador molecular – 100 pb DNA ladder H3RTU,,,ENTRADA,,1,0,False,,Caixa de estoque PCR (GAVETA 4),
ESTOQUE BAIXO,K9-100L,Marcador molecular – 100 pb DNA ladder RTU (PEDIR),KASVI,,ENTRADA,,2,0,True,2024-09-25 00:00:00,Caixa de estoque PCR (GAVETA 3),
ESTOQUE CONFORTAVEL,D0428,Marcador molecular - 1Kb DNA ladder SEM CORANTE,SIGMA,,ENTRADA,,0,1,False,,Caixa de estoque PCR (GAVETA 4),
ESTOQUE CONFORTAVEL,CV-1000kb,Marcador molecular - 1Kb DNA ladder,Neobio,,ENTRADA,,1,0,False,,Caixa de estoque PCR (GAVETA 4),
ESTOQUE CONFORTAVEL,DM015-R500M,Marcador molecular – 1Kb DNA ladder RTU plus,,,ENTRADA,,1,0,True,2024-09-26 00:00:00,Caixa de estoque PCR (GAVETA 3),
ESTOQUE CONFORTAVEL,MMK-105,Marcador molecular - 1Kb DNA ladder,CELLCO,,ENTRADA,,4,0,True,2024-09-26 00:00:00,Caixa de estoque PCR (GAVETA 3),
ESTOQUE CONFORTAVEL,MMK-130S,Marcador molecular - 1Kb DNA ladder,,,ENTRADA,,1,0,True,2024-09-26 00:00:00,Caixa de estoque PCR (GAVETA 3),
ESTOQUE CONFORTAVEL,M7512,Mitotracker redCMx Ros (Luciano/EMBRAPA),Invitrogen,,ENTRADA,,0,1,False,,GAVETA 5,
ESTOQUE CONFORTAVEL,M-3770,Micrococcus lysodeikticus,SIGMA,,ENTRADA,,1,0,True,2024-10-09 00:00:00,CAIXA 3 (GAVETA 1),
ESTOQUE CONFORTAVEL,M-9130,MUG - 4-methylumbelliferyl-beta-D-glucopyranosiduronir acid,SIGMA,,ENTRADA,,0,1,True,2024-09-26 00:00:00,CAIXA 1 (GAVETA 1),
ESTOQUE CONFORTAVEL,S8445,Marcador de proteina,SIGMA,,ENTRADA,,10,o,True,2024-09-26 00:00:00,GAVETA 5,
,,MMK107L,CELLCO,,ENTRADA,2024-11-27 00:00:00,1,0,True,2024-11-27 00:00:00,CAIXA 2 (GAVETA 1),
N,,,,,,,,,,,,
,A-8625,N-acetil-D-glicosamina,SIGMA,10MG,ENTRADA,,0,1,True,2024-09-26 00:00:00,CAIXA 2 (GAVETA 1),
ESTOQUE CONFORTAVEL,S380C,NBT,PROMEGA,"2,5 ML",ENTRADA,,0,1,True,2024-09-26 00:00:00,CAIXA 2 (GAVETA 1),
,11383213001,NBT,MERCK,3 ML,ENTRADA,,1,0,True,2024-09-26 00:00:00,CAIXA 1 (GAVETA 1),
,N-9876,4-nitrophenyl butyrate,SIGMA,1G,ENTRADA,,1,0,True,2024-09-26 00:00:00,CAIXA 1 (GAVETA 1),
,N-0882,p-Nitrophenyl-p-guanidinobenzoate,SIGMA,,ENTRADA,,4,0,True,2024-10-09 00:00:00,CAIXA 3 (GAVETA 1),
,S-4760,N-Succinyl-Ala-Ala-Ala-p-nitroanilide,SIGMA,25MG,ENTRADA,,1,0,True,2024-10-09 00:00:00,CAIXA 3 (GAVETA 1),
O,,,,,,,,,,,,
,P-1526,o-fenilenodiamina diidrocloreto,SIGMA,10G,ENTRADA,,0,2,True,2024-09-26 00:00:00,CAIXA 1 (GAVETA 1),
,789,O-nitrophenyl-β-D-galactopyranoside (O-NPG),AMRESCO,5G,ENTRADA,,0,1,False,,CAIXA 2 (GAVETA 1),
,N-7006,4-nitrophenyl-β-D-galactopyranoside (O-NPG),SIGMA,1G,ENTRADA,,0,1,True,2024-10-09 00:00:00,CAIXA 3 (GAVETA 1),
,N-1252,4-nitrophenyl-β-D-galactopyranoside (O-NPG),SIGMA,1G,ENTRADA,,0,1,False,,CAIXA 3 (GAVETA 1),
,N-27,4-nitrophenyl-β-D-galactopyranoside (O-NPG),SIGMA,1G,ENTRADA,,,1,False,,,
,"N-2,150-2",4-nitrophenyl-β-D-galactopyranoside (O-NPG),ALDRICH,1G,ENTRADA,,1,0,True,2024-10-09 00:00:00,CAIXA 3 (GAVETA 1),
,C1101,OligodT15 primer,Promega,500ug/mL - 20ug,ENTRADA,,1,0,True,2024-09-26 00:00:00,GAVETA 5,
P,,,,,,,,,,,,
,21181,Proteina A – (1mg/mL),Thermo,5MG,ENTRADA,,0,2,True,2024-09-26 00:00:00,CAIXA 2 (GAVETA 1),
,21181,Proteina A – (1mg/mL),Thermo,5MG,ENTRADA,,3,0,True,2024-09-26 00:00:00,GAVETA 1,
,P-2308,Proteinase K,SIGMA,10MG,ENTRADA,,1,0,False,,CAIXA 2 (GAVETA 1),
,P-2308,Proteinase K,SIGMA,25MG,ENTRADA,,0,1,False,,CAIXA 2 (GAVETA 1),
ESTOQUE MODERADO,A1360,pGEM,PROMEGA,,ENTRADA,,1,1,True,2025-03-25 00:00:00,GAVETA 5,
,P-9625,Phenazine methosulfate,SIGMA,1G,ENTRADA,,1,0,True,2024-09-26 00:00:00,CAIXA 1 (GAVETA 1),
,KB-8232,PEG 20%,KAPA,5ML,ENTRADA,,0,1,True,2024-09-26 00:00:00,CAIXA 1 (GAVETA 1),
,PCR987,PVV2,GENA,,ENTRADA,,,,True,2024-09-25 00:00:00,GAVETA 2,
,R0547S,PAC1,BIOLABS,,ENTRADA,,0,1,True,2024-09-25 00:00:00,GAVETA 3,
Q,,,,,,,,,,,,
,,,,,ENTRADA,,,,False,,,
R,,,,,,,,,,,,
,457014,Ribonminus Bacteria Kit,INVITROGEN,200 ul,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 5,
,,Rifampicina,SIGMA,,ENTRADA,,0,1,False,,CAIXA 1 (GAVETA 1),
,556746,RNAse A,MERCK,,ENTRADA,,0,2,False,,CAIXA 1 (GAVETA 1),
,A-797C,RNAse A SOLUÇÃO,PROMEGA,,ENTRADA,,0,1,True,2024-10-09 00:00:00,CAIXA DE CLONAGEM,
,AM2274, kit-Rnase A (Biochemistry grade) 1ug/mL,AMBION (LIFE),200 uL,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 5,
,R-5010,REVERASTROL,SIGMA,,ENTRADA,,0,1,True,2024-10-09 00:00:00,CAIXA 3 (GAVETA 1),
,M6101,RQI RNASE-FREE DNAS,PROMEGA,,ENTRADA,2024-12-12 00:00:00,1,0,True,2024-12-12 00:00:00,GAVETA 5,
S,,,,,,,,,,,,
,60690-1,Sistema de ensaio luciferase,BPS Bioscience,,ENTRADA,,1,0,False,,GAVETA 5,
,4367659,SYBR Power Green PCR ,Applied Biosystem,5 ML,ENTRADA,,1,1,True,2024-09-25 00:00:00,GAVETA 3,
ESTOQUE CONFORTAVEL,A6002,Syber green - GoTaq qPCR Master Mix,PROMEGA,24ML+25ML,ENTRADA,,0,1,True,2024-09-25 00:00:00,GAVETA 1 + FREEZER DE AMOSTRAS DE CAMPO (PATOS DE MINAS). ,
,A6001,Syber green - GoTaq qPCR Master Mix (Luciano Fietto),PROMEGA,5 ML,ENTRADA,,1,0,False,,GAVETA 3,
ESTOQUE CONFORTAVEL,CAIXA,Syber green com sonda GoTaq probe master mix,PROMEGA,7 ALIQUOTAS,ENTRADA,,7,0,True,2024-09-25 00:00:00,GAVETA 4,
ESTOQUE CONFORTAVEL,12657029,Soro fetal bovino,LIFE GIBCO,500ML,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 4,
,-,Sonda de realtime,-,-,ENTRADA,,,,False,,GAVETA PICOLE,PESSOAL DA NUTRIÇÃO
,IVGN0496,SMI1,THERMO,,ENTRADA,,0,1,True,2024-09-25 00:00:00,GAVETA 2,
,R619A,SAI3,PROMEGA,,ENTRADA,,,,True,2024-09-25 00:00:00,GAVETA,
T,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,M0202S,T4 DNA ligase,BIOLABS,20.000 U/mL,ENTRADA,,0,1,True,2024-10-09 00:00:00,CAIXA DE CLONAGEM (GAVETA 2),
ESTOQUE CONFORTAVEL,ENZ101S,T4 DNA ligase,CELLCO,,ENTRADA,,1,0,True,2024-10-09 00:00:00,CAIXA DE CLONAGEM (GAVETA 2),
ESTOQUE CONFORTAVEL,D2886,T4 DNA ligase,SIGMA,,ENTRADA,,1,0,True,2024-10-09 00:00:00,,
ESTOQUE CONFORTAVEL,EK0031,T4 Polinucleotideo kinase,THERMO,,ENTRADA,,0,1,True,2024-09-25 00:00:00,GAVETA 5,
SEM ESTOQUE,POL-100XL,Taq DNA polymerase,CELLCO,1000U (5U/uL),ENTRADA,,0,0,True,2024-10-09 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,M8295,Taq DNA polymerase,PROMEGA,500U (5U/uL),ENTRADA,,1,0,False,,GAVETA 5,
ESTOQUE CONFORTAVEL,M1701,Transcriptase reversa,PROMEGA,10000U (200U/uL),ENTRADA,,1,1,False,,GAVETA 5,
ESTOQUE CONFORTAVEL,D-6558,Taq DNA polymerase - JUMP START,SIGMA,,ENTRADA,,0,2,False,,"Caixa de Taq, Tampão e MgCl2 (Gaveta 3)",
ESTOQUE BAIXO,M-829A,Taq DNA polymerase - GO TAQ FLEX,PROMEGA,,ENTRADA,,0,1,False,,"Caixa de Taq, Tampão e MgCl2 (Gaveta 3)",
ESTOQUE CONFORTAVEL,11615-036,Taq DNA polymerase,INVITROGEN,,ENTRADA,,0,1,False,,"Caixa de Taq, Tampão e MgCl2 (Gaveta 3)",
ESTOQUE CONFORTAVEL,D-6677,Taq DNA polymerase,SIGMA,,ENTRADA,,0,1,False,,"Caixa de Taq, Tampão e MgCl2 (Gaveta 3)",
SEM ESTOQUE,POL-106S,Taq DNA polymerase - HIFIDELITY,CELLCO,,ENTRADA,,0,2,True,2025-03-28 00:00:00,"Caixa de Taq, Tampão e MgCl2 (Gaveta 3)",
ESTOQUE CONFORTAVEL,KE-2005,Taq DNA polymerase - HIFIDELITY,KAPA,,ENTRADA,,0,0,False,,"Caixa de Taq, Tampão e MgCl2 (Gaveta 3)",
ESTOQUE CONFORTAVEL,V5111,Tripsina (Sequencing Grade Modified Trypsin),PROMEGA,100µg,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,V5280,"Tripsina (Trypsin Gold, Mass Spectrometry Grade)",PROMEGA,100µg,ENTRADA,,1,0,True,2024-09-25 00:00:00,GAVETA 5,
ESTOQUE CONFORTAVEL,T4648-1KU,THROMBIM FROM BOVINE PLASMA,SIGMA,,ENTRADA,,1,0,True,2024-10-23 00:00:00,GAVETA 1,
,S2600,TRUECOLOR HIGH RANGE PROTEIN MARKER,,,ENTRADA,,1,0,True,2024-09-29 00:00:00,GAVETA 3,
U,,,,,,,,,,,,
,,,,,ENTRADA,,,,False,,,
V,,,,,,,,,,,,
,,,,,ENTRADA,,,,False,,,
W,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,,WASH BUFFER KIT GEL 2D,,,ENTRADA,,,,False,,GAVETA 1,
X,,,,,,,,,,,,
